,id,img,label,text,pred_az_value
250,46812,./data/img/46812.png,0,goat meat is very popular in islamic countries,0.20471929013729095
251,63827,./data/img/63827.png,1,teacher of the year for black community,0.1973569244146347
252,41276,./data/img/41276.png,1,evolution from peeling bananas to busting caps,0.12392809987068176
253,56413,./data/img/56413.png,1,feeling cute might shoot a darkie later idk,0.9879999756813049
254,69512,./data/img/69512.png,0,happy birthday you sexy beast,0.9879999756813049
255,43175,./data/img/43175.png,1,when was the last time you saw so many mentally ill people on the streat,0.3300696909427643
256,54129,./data/img/54129.png,0,dump pipe to the ocean,0.20097684860229492
257,23645,./data/img/23645.png,1,what do they have in common? you enjoy pushing them down the stairs,0.23911327123641968
258,89425,./data/img/89425.png,1,hello chocolate paradise princess i'm albert,0.06282704323530197
259,16923,./data/img/16923.png,1,do you like goat anus? smell my finger,0.9879999756813049
260,4769,./data/img/04769.png,1,"if she's pouting like this and you don't immediately drop the argument , motherfucker you gay",0.9879999756813049
261,69815,./data/img/69815.png,0,thank you for allowing me into your country now we need to talk about the things that need to change around here to accommodate my beliefs,0.16113796830177307
262,91468,./data/img/91468.png,0,"you want a whore? buy one. you want a queen? earn her. you want a nickel bag? fifteen bucks, little man",0.9879999756813049
263,52104,./data/img/52104.png,0,"lebanon: before islam after islam but don't worry! after islam takes over, there'll be a golden age... apparently",0.34413257241249084
264,52031,./data/img/52031.png,0,theriously?? that's methed up!,0.267500102519989
265,8795,./data/img/08795.png,0,when you are white and working in oil field,0.12888745963573456
266,50317,./data/img/50317.png,1,what in the hell is wrong with america voting towel heads into congress,0.9879999756813049
267,73914,./data/img/73914.png,1,be careful who you call ugly in highschool,0.41454383730888367
268,3197,./data/img/03197.png,1,i'm no bird expert but i'm guessing it's 4 females and 1 male,0.15683332085609436
269,49621,./data/img/49621.png,0,"wait, mohammad come back i didn't mean to laugh, really size dosen't matter to me lol",0.9879999756813049
270,68530,./data/img/68530.png,1,a fast sandwich maker,0.14544956386089325
271,98547,./data/img/98547.png,0,waves mexican flag doesn't want to live in mexico,0.2278061956167221
272,3519,./data/img/03519.png,1,i'm going home i'm russian,0.25234749913215637
273,43698,./data/img/43698.png,0,don't be late for work get the protestor plow,0.17713050544261932
274,84756,./data/img/84756.png,1,when you ask the kid that misses class a lot why he is bald and he starts crying all right. then keep vour secrets,0.1771416962146759
275,93051,./data/img/93051.png,0,and for my next class project!,0.0475519597530365
276,68257,./data/img/68257.png,0,everyone is afraid of dark,0.15196719765663147
277,12834,./data/img/12834.png,1,"in west philadelphia, born and raised in the anus is where i got most of my aids",0.9879999756813049
278,57208,./data/img/57208.png,0,i had potato for lunch,0.11120140552520752
279,26439,./data/img/26439.png,0,parental opioid use has negative effect on children's intelligence,0.07575812935829163
280,53769,./data/img/53769.png,0,in 1979 jimmy carter created the department of education since then the u.s. has gone from 1st to 17th in education,0.06658516824245453
281,28406,./data/img/28406.png,0,when she gives you that look,0.11774209886789322
282,53418,./data/img/53418.png,0,a real man loads the dishwasher every night,0.9879999756813049
283,10785,./data/img/10785.png,1,"time to put the ""panic"" back in hispanic",0.13855405151844025
284,84302,./data/img/84302.png,0,why do we share more when these people are hurt but not these people,0.28117913007736206
285,76015,./data/img/76015.png,0,everyone celebrates christmas !,0.17436347901821136
286,34189,./data/img/34189.png,0,fight for what you believe in fight for the future,0.10255473852157593
287,52079,./data/img/52079.png,0,just bought a house! now we're house-poor,0.1939140409231186
288,63987,./data/img/63987.png,0,the migrant caravan arrives!,0.10483039915561676
289,73526,./data/img/73526.png,0,"if she's still making noises, you didn't hit her hard enough",0.9879999756813049
290,2145,./data/img/02145.png,0,"and then i asked mom, what's for dinner?",0.12151960283517838
291,84102,./data/img/84102.png,0,the definition of utter disgust in plain black and white,0.3650817573070526
292,32981,./data/img/32981.png,0,the latest and greatest. a truck that comes with a dishwasher!,0.057058557868003845
293,73605,./data/img/73605.png,0,no matter what smile,0.07572492957115173
294,7382,./data/img/07382.png,1,wouldn't be the last time those people used the oven this way,0.19680678844451904
295,64071,./data/img/64071.png,0,when you have someone to help and take care of you what could happen if you didn't,0.08312451839447021
296,80912,./data/img/80912.png,0,mr obama it is an honor,0.16864551603794098
297,84762,./data/img/84762.png,1,do you know how to turn your dishwasher into a snowblower? throw em a shovel,0.1532721072435379
298,39076,./data/img/39076.png,0,playing with the monkeys in thailand,0.09925973415374756
299,85679,./data/img/85679.png,1,mr obama it is an honor,0.16864551603794098
300,38095,./data/img/38095.png,0,haters will say it's photoshop,0.05706851929426193
301,52394,./data/img/52394.png,0,i forgot what are we fighting over again?,0.16010886430740356
302,14865,./data/img/14865.png,0,"terrible as hitler was, he did enjoy watching sports",0.5096021294593811
303,54819,./data/img/54819.png,0,beauty shot of girlfriends focusing on different thoughts and ideas,0.0930081382393837
304,46082,./data/img/46082.png,0,the future of the democratic party,0.0743764266371727
305,73962,./data/img/73962.png,1,you should treat that the way you treat you vacuum cleaner when it stops sucking change the bag,0.28194430470466614
306,78462,./data/img/78462.png,0,"in the last days there will be scoffers, ridiculers, deniers and mockers following after their own lusts",0.9879999756813049
307,49805,./data/img/49805.png,0,imagine being so disgusting there have to be laws to try to stop normal people from hating you,0.2807231545448303
308,24098,./data/img/24098.png,1,thanksgiving in china,0.16548402607440948
309,67435,./data/img/67435.png,1,when you ask a jewish girl for her number and she starts rolling her sleeve,0.31147339940071106
310,60893,./data/img/60893.png,0,"busy, like a hive of bees, controlling what your family sees and edits all the news your hear so you'll know what to think and fear till all the truth there is, is gone. that is unless you stand, en masse. """,0.2002245932817459
311,93148,./data/img/93148.png,0,the proper way to pop a blackhead,0.2550656497478485
312,7351,./data/img/07351.png,0,"""plays uno steals all the green cards""",0.058354198932647705
313,16850,./data/img/16850.png,0,okay okay okay here's my serious face do i look fuhrerious yet?,0.5069897770881653
314,96312,./data/img/96312.png,0,when you support your little one every step of the way,0.1991700530052185
315,86195,./data/img/86195.png,0,dolled up and rolling with the gang like,0.1920415312051773
316,84162,./data/img/84162.png,0,i could have killed all of them. but i let some of them survive so you know why i killed them,0.5898616313934326
317,12067,./data/img/12067.png,0,pre-heat to 350 degrees,0.0822344720363617
318,5938,./data/img/05938.png,1,in the muslim world all gay men are well hung,0.9879999756813049
319,43092,./data/img/43092.png,0,pretty much sums up islam,0.2357613742351532
320,30148,./data/img/30148.png,1,you mean i don't have to pick it?!?,0.145490363240242
321,12045,./data/img/12045.png,0,learn to hunt. it's a valuable skill,0.10526565462350845
322,92068,./data/img/92068.png,0,still better than mexican,0.22670206427574158
323,73021,./data/img/73021.png,0,when mom asks where all the jews went,0.41545695066452026
324,56241,./data/img/56241.png,1,94% of them test positive for rh blood type which means they have monkey blood as a result they are born with a tail and other animal traits,0.9879999756813049
325,28905,./data/img/28905.png,1,"hey, i just met you and this is crazy but here's your number.. so camping, maybe?",0.4162340462207794
326,13750,./data/img/13750.png,0,wouldn't be the last time those people used the oven this way,0.19680678844451904
327,6582,./data/img/06582.png,1,they are terrorists anyone who doesn't agree is an idiot,0.9879999756813049
328,75142,./data/img/75142.png,0,"you should treat that the way you treat your vacuum cleaner, when it stops sucking change the bag",0.33312973380088806
329,56149,./data/img/56149.png,0,the original scarecrow,0.06866861134767532
330,41796,./data/img/41796.png,0,nein danke i'm very happy with my gas supplier,0.08230654150247574
331,31570,./data/img/31570.png,1,"busy, like a hive of bees, controlling what your family sees and edits all the news your hear so you'll know what to think and fear till all the truth there is, is gone that is unless you stand, en masse. """,0.2119133621454239
332,1726,./data/img/01726.png,1,a real man loads the dishwasher every night,0.9879999756813049
333,23785,./data/img/23785.png,0,hansel and gretel was a scary childrens story,0.15055930614471436
334,56473,./data/img/56473.png,0,knows about you. your family your children everything,0.442638099193573
335,62970,./data/img/62970.png,0,if you want to know how they were treated illustration of man with four slaves chained together,0.37952515482902527
336,41035,./data/img/41035.png,0,my new muslim girlfriend not much to look at,0.2718150317668915
337,10285,./data/img/10285.png,1,you are what you eat meanwhile in africa,0.29613757133483887
338,95604,./data/img/95604.png,1,"they want to be accepted for who they are, yet theren't able to accept themselves for who they are",0.19319604337215424
339,68401,./data/img/68401.png,0,when you date an asian boy and you trynna get his family to accept you,0.2599802017211914
340,50984,./data/img/50984.png,0,a cat in a pot,0.3624270558357239
341,17908,./data/img/17908.png,0,making a quick 3pm snack,0.07844898104667664
342,42631,./data/img/42631.png,1,i believe they are like racism just shouldn't exist,0.4542996287345886
343,61349,./data/img/61349.png,1,the proper way to pop a blackhead,0.2550656497478485
344,65093,./data/img/65093.png,0,cookie kunty seen in paris,0.25714775919914246
345,86357,./data/img/86357.png,0,apparently not erdogan,0.08580860495567322
346,74965,./data/img/74965.png,0,some people some other people,0.3213771879673004
347,75918,./data/img/75918.png,0,a picture of my great great great grand grandfather's tractors they don't make them like they used to,0.13050752878189087
348,14975,./data/img/14975.png,0,hitting is a crime. it's about time people understood that,0.18876968324184418
349,92317,./data/img/92317.png,0,"you either die a hero, or live long enough to become the villain",0.353885680437088
350,19536,./data/img/19536.png,1,when your jewish friend smells a stash of coins in public,0.5261437892913818
351,90236,./data/img/90236.png,0,voila! fresh batch of baked goods !,0.05919509008526802
352,30642,./data/img/30642.png,0,rabbi sitting in synagogue chillin and doing his thing,0.9879999756813049
353,59206,./data/img/59206.png,0,traveling through chimney,0.06792893260717392
354,19075,./data/img/19075.png,0,when you smell cake,0.2632690966129303
355,79042,./data/img/79042.png,0,the door to the crematorium and gas chambers are closed,0.29254820942878723
356,98720,./data/img/98720.png,0,when your wife just died giving birth to your daughter and you're alone in the room with your naked just born daughter,0.9879999756813049
357,2634,./data/img/02634.png,1,and just like that... this sandwich maker doubles as an ironing board,0.08816570788621902
358,84107,./data/img/84107.png,0,i ordered a dishwasher and they sent me a sandwich maker,0.09156949818134308
359,7198,./data/img/07198.png,1,islam is a religion of peace stop criticizing my religion,0.4212142527103424
360,45702,./data/img/45702.png,1,"if she's still making noises, you didn't hit her hard enough",0.9879999756813049
361,46085,./data/img/46085.png,0,city workers repair statue cover it up with black sheet,0.12673470377922058
362,8451,./data/img/08451.png,0,when you ask a jewish girl for her number and she starts rolling her sleeve,0.31147339940071106
363,73482,./data/img/73482.png,0,it's time we took guns away and put them out of the reach of our children,0.32799068093299866
364,28017,./data/img/28017.png,1,say it! say it ! islam is the religion of peace,0.43781664967536926
365,2364,./data/img/02364.png,0,"a jewish shop owner, wears a kippah or yarmulke whilst in his shop in tehran",0.36120370030403137
366,42538,./data/img/42538.png,0,and at that moment everything else in the world just melted away,0.18896159529685974
367,47183,./data/img/47183.png,0,taking the liberals to a whole new level,0.3507065773010254
368,72904,./data/img/72904.png,1,terrorist trojan horse enemy of the state,0.9879999756813049
369,90243,./data/img/90243.png,1,"best gamer ever 6 million kills, 1 death",0.31752488017082214
370,41382,./data/img/41382.png,0,"they want to be accepted for who they are, yet theren't able to accept themselves for who they are",0.19319604337215424
371,78156,./data/img/78156.png,0,you mean i don't have to pick it?!?,0.145490363240242
372,74250,./data/img/74250.png,0,white kids kids dreaming about their first day of school,0.20955219864845276
373,97132,./data/img/97132.png,0,in the muslim world all gay men are well hung,0.9879999756813049
374,35840,./data/img/35840.png,1,i ordered a dishwasher and they sent me a sandwich maker,0.09156949818134308
375,78134,./data/img/78134.png,0,in other countries in pakistan,0.10734079033136368
376,93620,./data/img/93620.png,1,in other countries in pakistan,0.10734079033136368
377,57369,./data/img/57369.png,0,lose 15 lbs with this 1 simple trick photoshop,0.047915250062942505
378,10362,./data/img/10362.png,1,german british danish austrian diversity. apparently we don't have it and these guys do: iraqi pakistani syrian egyptian,0.0908627137541771
379,36058,./data/img/36058.png,0,love is love,0.17613409459590912
380,9467,./data/img/09467.png,1,when mom asks where all the jews went,0.41545695066452026
381,60183,./data/img/60183.png,1,nein danke i'm very happy with my gas supplier,0.08230654150247574
382,47263,./data/img/47263.png,1,pre-heat to 350 degrees,0.0822344720363617
383,18726,./data/img/18726.png,0,when your bed is short and your feed stick out,0.25646960735321045
384,50379,./data/img/50379.png,0,do you know how to turn your dishwasher into a snowblower? throw em a shovel,0.1532721072435379
385,6352,./data/img/06352.png,0,"and then i asked mom, can we go play?",0.15369254350662231
386,58093,./data/img/58093.png,0,i treat them like java treats its generic parameters at run time as objects,0.06347201764583588
387,19508,./data/img/19508.png,1,the definition of utter disgust in plain black and white,0.3650817573070526
388,2783,./data/img/02783.png,1,a picture of my great great great grand grandfather's tractors they don't make them like they used to,0.13050752878189087
389,41728,./data/img/41728.png,0,i believe they are like racism. just shouldn't exist,0.45567575097084045
390,51306,./data/img/51306.png,0,eat some cookies you're not yourself when you're hungry,0.30426040291786194
391,50241,./data/img/50241.png,1,"bitches be like no weave, no makeup, no lashes, no eyebrows",0.9879999756813049
392,49650,./data/img/49650.png,1,"and then i asked mom, what's for dinner?",0.12151960283517838
393,17045,./data/img/17045.png,0,celebrating the presidential election,0.11101469397544861
394,89536,./data/img/89536.png,0,so many lives lost because of this man,0.28588560223579407
395,26187,./data/img/26187.png,1,i love my slow cooker,0.16524586081504822
396,74906,./data/img/74906.png,1,are you a boy or a girl i'm non binary,0.35255998373031616
397,28190,./data/img/28190.png,1,when finishing a race is your passion,0.2885510325431824
398,89642,./data/img/89642.png,1,i treat them like java treats its generic parameters at run time as objects,0.06347201764583588
399,59170,./data/img/59170.png,0,and just like that... this sandwich maker doubles as an ironing board,0.08816570788621902
400,30927,./data/img/30927.png,0,doesnt let anything stop her have a great day,0.1654164046049118
401,32049,./data/img/32049.png,0,"german british danish austrian diversity. apparently we don't have it and these guys do: iraqi, pakistani, syrian, egyptian",0.06832537055015564
402,95173,./data/img/95173.png,0,take the third reich and then the first left?,0.46851029992103577
403,50198,./data/img/50198.png,0,you don't need cocaine to be happy,0.9879999756813049
404,37658,./data/img/37658.png,1,when your dishwasher is broken so you take it back to walmart to get a new one,0.05254041776061058
405,95613,./data/img/95613.png,1,what a weird way to spell fat and single,0.1498720347881317
406,43805,./data/img/43805.png,1,the original scarecrow,0.06866861134767532
407,18306,./data/img/18306.png,1,white kids kids dreaming about their first day of school,0.20955219864845276
408,46518,./data/img/46518.png,1,"it's the goat humper, looks like a bunch of pigs just walked over your grave",0.9879999756813049
409,18547,./data/img/18547.png,1,1st day of 4th grade sandy hook elementary school,0.08446285128593445
410,2518,./data/img/02518.png,0,when the dog bites you and you bite back to assert dominance,0.23799334466457367
411,4621,./data/img/04621.png,0,you are what you eat meanwhile in africa,0.29613757133483887
412,98543,./data/img/98543.png,1,upper downer,0.09812404215335846
413,85621,./data/img/85621.png,0,"no, that's not his daughter... that's his wife! yet the world is silent..",0.5208027958869934
414,18367,./data/img/18367.png,0,i love my slow cooker,0.16524586081504822
415,84036,./data/img/84036.png,0,militant dressed as martyr,0.10184334963560104
416,86417,./data/img/86417.png,1,i could have killed all of them. but i let some of them survive so you know why i killed them,0.5898616313934326
417,92567,./data/img/92567.png,0,pray for peace pray for wellbeing,0.05776708573102951
418,63921,./data/img/63921.png,0,taking a photo with family,0.08520819246768951
419,72864,./data/img/72864.png,1,traveling through chimney,0.06792893260717392
420,30586,./data/img/30586.png,0,just can't get rid of the stain. this is why i hate beets,0.3326681852340698
421,83264,./data/img/83264.png,1,randomly deciding to bake something,0.0558510459959507
422,93041,./data/img/93041.png,0,"""who's gonna make the sandwiches? what do we do with all these sandwiches?""",0.18030942976474762
423,97305,./data/img/97305.png,1,when your wife just died giving birth to your daughter and you're alone in the room with your naked just born daughter,0.9879999756813049
424,3568,./data/img/03568.png,0,time to play rich vs the constitution,0.06915634125471115
425,7653,./data/img/07653.png,1,"in the last days there will be god hating scoffers, ridiculers, deniers and mockers following after their own lusts",0.9879999756813049
426,26397,./data/img/26397.png,0,there are still parts of the world where people celebrate capital punishment,0.18278411030769348
427,3217,./data/img/03217.png,0,"they are like sperm you get millions, but only one works",0.9879999756813049
428,40618,./data/img/40618.png,0,when your company valuation hits 1 billion,0.09456367790699005
429,67208,./data/img/67208.png,0,does nike also sell stones in case they take it off?,0.14005672931671143
430,3798,./data/img/03798.png,0,"hey, i just met you and this is crazy but here's your number... so camping, maybe?",0.3782128095626831
431,12468,./data/img/12468.png,0,say it! say it ! islam is the religion of peace,0.43781664967536926
432,16842,./data/img/16842.png,0,every kitchen needs a sandwich maker just like this one,0.15317395329475403
433,68043,./data/img/68043.png,1,plays uno steals all the green cards,0.07374704629182816
434,51807,./data/img/51807.png,0,are you a boy or a girl i'm non binary,0.35255998373031616
435,78914,./data/img/78914.png,0,terrorist trojan horse enemy of the state,0.9879999756813049
436,47950,./data/img/47950.png,0,"democrats ilhan omar alexandria ocasio-cortez ayanna pressley rashida tlais we're new, bold, and we hate you! we hate whites, jews, christians, conservatives, republicans,",0.9879999756813049
437,95487,./data/img/95487.png,0,watching vegetables grow,0.0626746267080307
438,49260,./data/img/49260.png,0,it's the goat humper looks like a bunch of pigs just walked over your grave,0.9879999756813049
439,20861,./data/img/20861.png,1,pretty much sums up islam,0.2357613742351532
440,38914,./data/img/38914.png,0,cotton candy is what makes the theme park wonderful,0.06455475091934204
441,47016,./data/img/47016.png,1,"last summer camp was so ""lit""",0.058733951300382614
442,14389,./data/img/14389.png,1,"democrats we're new, bold, and we hate you! alexandria ocasio-cortez rashida tlais ilhan omar ayanna pressley we hate whites, jews, christians, conservatives, republicans",0.9879999756813049
443,35487,./data/img/35487.png,0,randomly deciding to bake something,0.0558510459959507
444,84150,./data/img/84150.png,0,when your jewish friend smells a stash of coins in public,0.5261437892913818
445,13809,./data/img/13809.png,1,doing o's with the smoke,0.2254641056060791
446,50261,./data/img/50261.png,1,haters will say it's photoshop,0.05706851929426193
447,75286,./data/img/75286.png,1,look at this sandwich maker club i found on wish on clearance,0.10637344419956207
448,64312,./data/img/64312.png,1,"no, that's not his daughter.. that's his wife! yet the world is silent..",0.5411839485168457
449,67103,./data/img/67103.png,1,still better than mexican,0.22670206427574158
450,18059,./data/img/18059.png,1,"they are like sperm you get millions, but only one works",0.9879999756813049
451,90643,./data/img/90643.png,0,she represents the new wave of democrats,0.09507972747087479
452,16749,./data/img/16749.png,0,broken dishwasher,0.040320489555597305
453,37814,./data/img/37814.png,0,this is el paso shooter's father every. single. time,0.06381169706583023
454,92046,./data/img/92046.png,0,they are terrorists anyone who doesn't agree is an idiot,0.9879999756813049
455,90843,./data/img/90843.png,0,"time to put the ""panic"" back in hispanic",0.13855405151844025
456,85237,./data/img/85237.png,0,these are all the weapons that were seized from isis,0.37481117248535156
457,98235,./data/img/98235.png,0,fashion forward !,0.23003582656383514
458,90267,./data/img/90267.png,0,i've been driving this baby for years the mileage isn't great but still gets the job done,0.11917977780103683
459,48296,./data/img/48296.png,1,when you date an asian boy and you trynna get his family to accept you,0.2599802017211914
460,29174,./data/img/29174.png,0,the crimes against humanity should not be swiftly forgotten,0.2232397049665451
461,65801,./data/img/65801.png,0,first friday prayers of the islamic holy day,0.22315822541713715
462,91763,./data/img/91763.png,1,imagine being so disgusting there have to be laws to try to stop normal people from hating you,0.2807231545448303
463,94387,./data/img/94387.png,0,i'm a fan of the color black on you although the rose gold looks pretty good as well,0.2056945264339447
464,80947,./data/img/80947.png,1,my new muslim girlfriend not much to look at,0.2718150317668915
465,78251,./data/img/78251.png,1,watching vegetables grow,0.0626746267080307
466,94738,./data/img/94738.png,0,shopping is boring. why not have some fun at the walmart parking lot?,0.16463415324687958
467,57823,./data/img/57823.png,0,"bitches be like no weave, no makeup, no lashes, no eyebrows & no filter. all natural",0.9879999756813049
468,32415,./data/img/32415.png,0,when finishing a race is your passion,0.2885510325431824
469,5316,./data/img/05316.png,0,doing o's with the smoke,0.2254641056060791
470,61085,./data/img/61085.png,0,upper downer,0.09812404215335846
471,27498,./data/img/27498.png,1,who's gonna make the sandwiches? what do we do with all these sandwiches?,0.11764369159936905
472,37160,./data/img/37160.png,0,"best gamer ever 6 million kills, 1 death""",0.24349677562713623
473,18742,./data/img/18742.png,0,i'm proud of it! come at me!,0.13233308494091034
474,19243,./data/img/19243.png,0,"surprise!! wait, where is everyone?",0.16299989819526672
475,54108,./data/img/54108.png,1,does nike also sell stones in case they take it off?,0.14005672931671143
476,93528,./data/img/93528.png,1,portable dishwasher slash sandwich maker,0.06414583325386047
477,78659,./data/img/78659.png,0,what a weird way to spell fat and single,0.1498720347881317
478,67082,./data/img/67082.png,0,"""1st day of 4th grade sandy hook elementary school""",0.07150904834270477
479,64125,./data/img/64125.png,0,ooof. that's gotta hurt,0.11204329133033752
480,41296,./data/img/41296.png,0,94% of them test positive for rh blood type which means they have monkey blood as a result they are born with a tail and other animal traits,0.9879999756813049
481,53491,./data/img/53491.png,0,and in 3 days he came back to life bringing salvation,0.16712486743927002
482,37692,./data/img/37692.png,0,"""islam is a religion of peace stop criticizing my religion""",0.41854482889175415
483,36201,./data/img/36201.png,0,look at me bling up my prosthetic,0.36576592922210693
484,29054,./data/img/29054.png,1,broken dishwasher,0.040320489555597305
485,6273,./data/img/06273.png,1,the jihad squad,0.9879999756813049
486,25061,./data/img/25061.png,1,this is el paso shooter's father. every. single. time,0.059116095304489136
487,20437,./data/img/20437.png,0,thanksgiving in china,0.16548402607440948
488,5439,./data/img/05439.png,0,portable dishwasher slash sandwich maker,0.06414583325386047
489,34528,./data/img/34528.png,1,every kitchen needs a sandwich maker just like this one,0.15317395329475403
490,93541,./data/img/93541.png,0,the jihad squad,0.9879999756813049
491,16704,./data/img/16704.png,0,"last summer camp was so ""lit""",0.058733951300382614
492,48792,./data/img/48792.png,0,leaving a trail of death and destruction,0.2843058109283447
493,7528,./data/img/07528.png,1,the latest and greatest. a truck that comes with a dishwasher!,0.057058557868003845
494,1268,./data/img/01268.png,0,father and daughter bonding time is the best like and share if you agree,0.29510682821273804
495,83675,./data/img/83675.png,0,i'm gonna be like phelps one day,0.22743168473243713
496,37198,./data/img/37198.png,0,when you're so relaxed you can feel yourself go to the next level,0.1505519300699234
497,48670,./data/img/48670.png,0,look at this sandwich maker club i found on wish on clearance,0.10637344419956207
498,9863,./data/img/09863.png,0,diverse group of women,0.25707364082336426
499,97320,./data/img/97320.png,0,"""when your dishwasher is broken so you take it back to walmart to get a new one""",0.03282541781663895
